ds;y;High;Low;Close;Adj Close;Volume
2021-01-07;25553.328125;25693.390625;25242.304688;25318.515625;23711.128906;163788
2021-02-07;25347.351563;25829.333984;25225.826172;25740.765625;24106.572266;185248
2021-05-07;25839.632813;25977.636719;25477.117188;25592.462891;23967.685547;150927
2021-06-07;25693.390625;25695.451172;25129.017578;25260.841797;23657.117188;223485
2021-07-07;25229.945313;25695.451172;25203.169922;25477.117188;23859.662109;165545
2021-08-07;25477.117188;25499.773438;25038.388672;25254.662109;23651.330078;221317
2021-09-07;25211.408203;25685.152344;25161.974609;25522.431641;23902.099609;199600
2021-12-07;25551.267578;25942.621094;25359.710938;25868.470703;24226.169922;203743
2021-07-13;25882.888672;26496.695313;25734.585938;26461.679688;24781.718750;302846
2021-07-14;26416.365234;26618.220703;26055.908203;26533.771484;24849.232422;233625
2021-07-15;26480.216797;26725.328125;26286.599609;26449.320313;24770.142578;199814
2021-07-16;26531.710938;26531.710938;25864.351563;25994.115234;24343.837891;177438
2021-07-19;25876.708984;26004.414063;25520.371094;25847.873047;24206.880859;225068
2021-07-20;25901.425781;26148.597656;25666.613281;25808.736328;24170.228516;153747
2021-07-21;25858.171875;26037.371094;25656.314453;25767.542969;24131.650391;105728
2021-07-22;25891.126953;25926.142578;25590.402344;25841.693359;24201.091797;104248
2021-07-23;25882.888672;25952.919922;25643.957031;25763.421875;24127.791016;121037
2021-07-26;25592.462891;25934.382813;25551.267578;25808.736328;24170.228516;110132
2021-07-27;25876.708984;26391.648438;25718.107422;26200.091797;24536.738281;275149
2021-07-28;26212.449219;26548.189453;26138.298828;26457.560547;24777.861328;162667
2021-07-29;26533.771484;26581.146484;25629.539063;26025.011719;24372.773438;514752
2021-07-30;25839.632813;26088.863281;25695.451172;26072.386719;24417.140625;234281
2021-02-08;26158.896484;26344.273438;25975.578125;26049.728516;24395.919922;138194
2021-03-08;26095.042969;26364.871094;25987.935547;26317.496094;24646.687500;142587
2021-04-08;26346.333984;26515.234375;26088.863281;26251.583984;24584.960938;139125
2021-05-08;26167.134766;26364.871094;26070.326172;26261.882813;24594.605469;132539
2021-06-08;26344.273438;26348.392578;25829.333984;25938.501953;24291.755859;124213
2021-09-08;25847.873047;25878.769531;25421.503906;25635.718750;24008.195313;229581
2021-10-08;25646.015625;25788.140625;25236.125000;25328.814453;23720.775391;228069
2021-11-08;25386.488281;25475.056641;25203.169922;25242.304688;23639.757813;162548
2021-12-08;25382.367188;25555.386719;25262.902344;25365.890625;23755.498047;152854
2021-08-13;25417.382813;25462.699219;25143.435547;25209.347656;23608.892578;95349
2021-08-16;25133.136719;25287.619141;24933.341797;25069.285156;23477.722656;168078
2021-08-17;25129.017578;25526.550781;25089.882813;25376.189453;23765.142578;172604
2021-08-18;25437.980469;25437.980469;24914.802734;25052.806641;23462.289063;147088
2021-08-19;24803.576172;24912.744141;24305.115234;24397.804688;22848.871094;269690
2021-08-20;24439.000000;24591.421875;24181.531250;24247.443359;22708.056641;215140
2021-08-23;24476.076172;24601.720703;24294.816406;24587.302734;23026.339844;163825
2021-08-24;24708.828125;24811.816406;24366.908203;24743.843750;23172.941406;168030
2021-08-25;24778.859375;24778.859375;24509.031250;24700.587891;23132.431641;113762
2021-08-26;24651.154297;24731.484375;24387.505859;24482.253906;22927.958984;136268
2021-08-27;24455.478516;24675.871094;24397.804688;24663.513672;23097.710938;110236
2021-08-30;24733.544922;25126.958984;24715.007813;25026.029297;23437.212891;149157
2021-08-31;25124.898438;25295.857422;24669.693359;24770.621094;23198.019531;254178
2021-01-09;24840.652344;24885.966797;24593.482422;24807.695313;23232.740234;176473
2021-02-09;24877.728516;24923.042969;24587.302734;24651.154297;23086.136719;226155
2021-03-09;24644.974609;25221.707031;24644.974609;25120.779297;23525.947266;287155
2021-06-09;25240.244141;25524.490234;25232.005859;25413.263672;23799.863281;198341
2021-07-09;25396.787109;25419.443359;25021.910156;25139.316406;23543.306641;131134
2021-08-09;25030.150391;25205.228516;24855.070313;24902.445313;23321.474609;207084
2021-09-09;24976.595703;25034.269531;24766.500000;24809.755859;23234.669922;163993
2021-10-09;24820.054688;25277.320313;24778.859375;25269.082031;23664.833984;166923
2021-09-13;25287.619141;25448.279297;25056.925781;25170.212891;23572.242188;218049
2021-09-14;25139.316406;25153.734375;24614.078125;24758.261719;23186.445313;276660
2021-09-15;24717.066406;24838.591797;24389.566406;24620.257813;23057.201172;259808
2021-09-16;24624.376953;24688.230469;23992.033203;24144.455078;22611.605469;384596
2021-09-17;24132.095703;24531.689453;23656.292969;24070.302734;22542.162109;598609
2021-09-20;23738.683594;23851.968750;23205.207031;23359.687500;21876.660156;336253
2021-09-21;23281.417969;23625.396484;23184.609375;23246.400391;21770.566406;206264
2021-09-22;23464.736328;23765.458984;23402.943359;23699.546875;22194.943359;171096
2021-09-23;23996.152344;24080.601563;23423.541016;23769.580078;22260.531250;337080
2021-09-24;23810.773438;23942.599609;23456.496094;23532.707031;22038.695313;189918
2021-09-27;23623.335938;23664.531250;23275.238281;23435.898438;21948.033203;148376
2021-09-28;23409.121094;23452.376953;22978.632813;23126.935547;21658.685547;248003
2021-09-29;22966.275391;23316.433594;22815.912109;22844.748047;21394.414063;355143
2021-09-30;22914.781250;22955.976563;22230.941406;22420.439453;20997.042969;387879
2021-01-10;22348.347656;22885.943359;22272.136719;22690.267578;21249.740234;219401
2021-04-10;22750.000000;22793.255859;22185.626953;22278.316406;20863.941406;189935
2021-05-10;22191.806641;22438.976563;21812.810547;22438.976563;21014.402344;338937
2021-06-10;21814.000000;21814.000000;21274.000000;21340.000000;19985.197266;266911
2021-07-10;21580.000000;22410.000000;21572.000000;22270.000000;20856.154297;444279
2021-08-10;22500.000000;22768.000000;22374.000000;22634.000000;21197.044922;337389
2021-11-10;22890.000000;23244.000000;22576.000000;22614.000000;21178.314453;465460
2021-12-10;22576.000000;22768.000000;22300.000000;22634.000000;21197.044922;180500
2021-10-13;22600.000000;22772.000000;22328.000000;22730.000000;21286.949219;245259
2021-10-14;22820.000000;23000.000000;22650.000000;22892.000000;21438.666016;304831
2021-10-15;22912.000000;23100.000000;22762.000000;23054.000000;21590.380859;233238
2021-10-18;23102.000000;23178.000000;22974.000000;23090.000000;21624.095703;141986
2021-10-19;23520.000000;23620.000000;23520.000000;23584.000000;22086.732422;330613
2021-10-20;23700.000000;23700.000000;23190.000000;23626.000000;22126.066406;247024
2021-10-21;23494.000000;23518.000000;23184.000000;23240.000000;21764.572266;152156
2021-10-22;23210.000000;23300.000000;22800.000000;22848.000000;21397.458984;173031
2021-10-25;22964.000000;23070.000000;22650.000000;22914.000000;21459.269531;157212
2021-10-26;23014.000000;23134.000000;22736.000000;22794.000000;21346.886719;146317
2021-10-27;22636.000000;22636.000000;22170.000000;22350.000000;20931.074219;281705
2021-10-28;22258.000000;22488.000000;22010.000000;22328.000000;20910.472656;228115
2021-10-29;22302.000000;22302.000000;21974.000000;22150.000000;20743.771484;185388
2021-01-11;22340.000000;22340.000000;22300.000000;22328.000000;20910.472656;156505
2021-02-11;22132.000000;22160.000000;22100.000000;22138.000000;20732.533203;138396
2021-03-11;22130.000000;22192.000000;21874.000000;21954.000000;20560.214844;129177
2021-05-11;22020.000000;22022.000000;21560.000000;21624.000000;20251.166016;203768
2021-08-11;21764.000000;21942.000000;21662.000000;21900.000000;20509.644531;164441
2021-09-11;21872.000000;22538.000000;21804.000000;22230.000000;20818.693359;263448
2021-10-11;22232.000000;22520.000000;21690.000000;21870.000000;20481.548828;273659
2021-11-11;22050.000000;22090.000000;22046.000000;22046.000000;20646.375000;171419
2021-12-11;22050.000000;22320.000000;21756.000000;22180.000000;20771.867188;234821
2021-11-15;22002.000000;22474.000000;21906.000000;22362.000000;20942.312500;232724
2021-11-16;22404.000000;23126.000000;22404.000000;22620.000000;21183.933594;476730
2021-11-17;22768.000000;22898.000000;22354.000000;22596.000000;21161.457031;232284
2021-11-18;22522.000000;22640.000000;22178.000000;22300.000000;20884.250000;205427
2021-11-19;22388.000000;22492.000000;21874.000000;22046.000000;20646.375000;253135
2021-11-22;22120.000000;22454.000000;21400.000000;21632.000000;20258.658203;436268
2021-11-23;21836.000000;22448.000000;21342.000000;22340.000000;20921.708984;399483
2021-11-24;22462.000000;22520.000000;21968.000000;22168.000000;20760.628906;240117
2021-11-25;22220.000000;22378.000000;21968.000000;22142.000000;20736.279297;101187
2021-11-26;21750.000000;21898.000000;21400.000000;21634.000000;20260.531250;303367
2021-11-29;21840.000000;21998.000000;21442.000000;21586.000000;20215.578125;245648
2021-11-30;21652.000000;21760.000000;21282.000000;21554.000000;20185.609375;365245
2021-01-12;21520.000000;22280.000000;21708.000000;22200.000000;20790.597656;286828
2021-02-12;21998.000000;22174.000000;21870.000000;22120.000000;20715.677734;205795
2021-03-12;22200.000000;22230.000000;21778.000000;21826.000000;20440.341797;132619
2021-06-12;21898.000000;22044.000000;21562.000000;21826.000000;20440.341797;125808
2021-07-12;21962.000000;22038.000000;21734.000000;21892.000000;20502.152344;141185
2021-08-12;22038.000000;22188.000000;21864.000000;21988.000000;20592.056641;251242
2021-09-12;21952.000000;22108.000000;21704.000000;22054.000000;20653.867188;163866
2021-10-12;21996.000000;22036.000000;21800.000000;21858.000000;20470.310547;119401
2021-12-13;21992.000000;22014.000000;20832.000000;20900.000000;19573.130859;311011
2021-12-14;20240.000000;21298.000000;20170.000000;20958.000000;19627.449219;628260
2021-12-15;21024.000000;21326.000000;20730.000000;21146.000000;19803.513672;272870
2021-12-16;21510.000000;21746.000000;21184.000000;21402.000000;20043.259766;336047
2021-12-17;21280.000000;21818.000000;21054.000000;21784.000000;20401.007813;307680
2021-12-20;21480.000000;21738.000000;21334.000000;21686.000000;20309.230469;202090
2021-12-21;21758.000000;21882.000000;21550.000000;21682.000000;20305.484375;197459
2021-12-22;21718.000000;21920.000000;21640.000000;21888.000000;20498.406250;169099
2021-12-23;21944.000000;22020.000000;21750.000000;21930.000000;20537.740234;173889
2021-12-24;21880.000000;21880.000000;21650.000000;21822.000000;20436.595703;99167
2021-12-27;21958.000000;22400.000000;21928.000000;22372.000000;20951.677734;178533
2021-12-28;22892.000000;22930.000000;22510.000000;22638.000000;21200.791016;217701
2021-12-29;22720.000000;22760.000000;22534.000000;22582.000000;21148.345703;152431
2021-12-30;22658.000000;22884.000000;22600.000000;22840.000000;21389.966797;158163
2022-03-01;23292.000000;23450.000000;23110.000000;23296.000000;21817.017578;179046
2022-04-01;23420.000000;23446.000000;23132.000000;23284.000000;21805.779297;187104
2022-05-01;23270.000000;23620.000000;23232.000000;23452.000000;21963.113281;196994
2022-06-01;23278.000000;23388.000000;23042.000000;23248.000000;21772.064453;179205
2022-10-01;23454.000000;23730.000000;23386.000000;23568.000000;22071.748047;305135
2022-11-01;23510.000000;23794.000000;23420.000000;23704.000000;22199.113281;396521
2022-12-01;23718.000000;24082.000000;23534.000000;23992.000000;22468.830078;473352
2022-01-13;22850.000000;23336.000000;22250.000000;22758.000000;22758.000000;807559
2022-01-14;22768.000000;23044.000000;22190.000000;22548.000000;22548.000000;535931
2022-01-17;22700.000000;22756.000000;21552.000000;21818.000000;21818.000000;417280
2022-01-18;21818.000000;21818.000000;21818.000000;21818.000000;21818.000000;0
2022-01-19;20704.000000;22188.000000;19800.000000;21956.000000;21956.000000;765089
2022-01-20;22146.000000;22666.000000;21782.000000;22554.000000;22554.000000;470678
2022-01-21;22000.000000;22436.000000;21682.000000;22192.000000;22192.000000;443509
2022-01-24;22198.000000;22240.000000;20472.000000;21072.000000;21072.000000;737719
2022-01-25;21274.000000;21630.000000;20858.000000;20996.000000;20996.000000;425526
2022-01-26;21400.000000;22310.000000;21070.000000;22064.000000;22064.000000;457164
2022-01-27;21700.000000;22564.000000;21442.000000;22036.000000;22036.000000;428523
2022-01-28;22100.000000;22364.000000;21958.000000;22140.000000;22140.000000;250898
2022-01-31;22140.000000;22140.000000;22140.000000;22140.000000;22140.000000;0
2022-01-02;22000.000000;22128.000000;21622.000000;21826.000000;21826.000000;238136
2022-02-02;21960.000000;22034.000000;21468.000000;21784.000000;21784.000000;260598
2022-03-02;21648.000000;21750.000000;21220.000000;21406.000000;21406.000000;190119
2022-04-02;21440.000000;21770.000000;21234.000000;21360.000000;21360.000000;203390
2022-07-02;21402.000000;21720.000000;21250.000000;21440.000000;21440.000000;137064
2022-08-02;21580.000000;22448.000000;21470.000000;22372.000000;22372.000000;320978
2022-09-02;22450.000000;22830.000000;22324.000000;22798.000000;22798.000000;316957
2022-10-02;22670.000000;22872.000000;22252.000000;22668.000000;22668.000000;307612
2022-11-02;22450.000000;22522.000000;21526.000000;22078.000000;22078.000000;336955
2022-02-14;21658.000000;22194.000000;21264.000000;21948.000000;21948.000000;381293
2022-02-15;22144.000000;22510.000000;22000.000000;22272.000000;22272.000000;277735
2022-02-16;22324.000000;22560.000000;22020.000000;22380.000000;22380.000000;273628
2022-02-17;22330.000000;22340.000000;21648.000000;21698.000000;21698.000000;292855
2022-02-18;21878.000000;22100.000000;21304.000000;21490.000000;21490.000000;299689
2022-02-21;21450.000000;21922.000000;18158.000000;20200.000000;20200.000000;1003501
2022-02-22;19238.000000;21306.000000;18800.000000;21306.000000;21306.000000;1127953
2022-02-24;19032.000000;19822.000000;14500.000000;17616.000000;17616.000000;827202
2022-02-25;18564.000000;20640.000000;18564.000000;20000.000000;20000.000000;469789
2022-03-24;21034.000000;23700.000000;20812.000000;20990.000000;20990.000000;313933
2022-03-25;21304.000000;21932.000000;20572.000000;21070.000000;21070.000000;107412
2022-03-28;21070.000000;21070.000000;20564.000000;20850.000000;20850.000000;78765
2022-03-29;20850.000000;20970.000000;19500.000000;20028.000000;20028.000000;134735
2022-03-30;20450.000000;20840.000000;20100.000000;20462.000000;20462.000000;58726
2022-03-31;20550.000000;21100.000000;20466.000000;20974.000000;20974.000000;101431
2022-01-04;21076.000000;21734.000000;20984.000000;21500.000000;21500.000000;116048
2022-04-04;21500.000000;21500.000000;21500.000000;21500.000000;21500.000000;0
2022-05-04;21616.000000;21744.000000;20214.000000;20986.000000;20986.000000;76180
2022-06-04;20982.000000;21500.000000;20600.000000;21150.000000;21150.000000;47779
2022-07-04;21150.000000;21150.000000;21150.000000;21150.000000;21150.000000;0
2022-08-04;21060.000000;21202.000000;20664.000000;21112.000000;21112.000000;42417
2022-11-04;21196.000000;21392.000000;20900.000000;21006.000000;21006.000000;32278
2022-12-04;21006.000000;21184.000000;20816.000000;20990.000000;20990.000000;37228
2022-04-13;20900.000000;20984.000000;20720.000000;20794.000000;20794.000000;18909
2022-04-14;20800.000000;20848.000000;19830.000000;20004.000000;20004.000000;42975
2022-04-15;20004.000000;20300.000000;19600.000000;20240.000000;20240.000000;44704
2022-04-18;20312.000000;20500.000000;19772.000000;19886.000000;19886.000000;26620
2022-04-19;19888.000000;20084.000000;19288.000000;19676.000000;19676.000000;49131
2022-04-20;19706.000000;20590.000000;19450.000000;20590.000000;20590.000000;66096
2022-04-21;20590.000000;20590.000000;20590.000000;20590.000000;20590.000000;0
2022-04-22;20300.000000;20300.000000;19652.000000;19700.000000;19700.000000;70627
2022-04-25;19700.000000;19700.000000;19700.000000;19700.000000;19700.000000;0
2022-04-26;19900.000000;21088.000000;19900.000000;20994.000000;20994.000000;66266
2022-04-27;20988.000000;21284.000000;20710.000000;21272.000000;21272.000000;57687
2022-04-28;21300.000000;21486.000000;20900.000000;21000.000000;21000.000000;53737
2022-04-29;21000.000000;21564.000000;21000.000000;21550.000000;21550.000000;52202
